sensor_id,component,slope_per_V,intercept,r2,rmse,n_points,V_min,V_max,tag,coil
1,Bx,0.4240999999999996,-14.502499999999996,0.995737447993215,0.15511568263718517,4,0.0,15.0,ET6VK2,r10
1,By,0.17830000000000026,17.110499999999995,0.9984789875210268,0.038902120764810276,4,0.0,15.0,ET6VK2,r10
1,Bz,-0.31947999999999926,23.48309999999999,0.9949593818017057,0.12711825203329494,4,0.0,15.0,ET6VK2,r10
2,Bx,0.36093999999999976,-14.941799999999995,0.9999803316306296,0.008948463555270162,4,0.0,15.0,ET6QKM,r10
2,By,0.3137000000000001,6.577000000000002,0.999110495645772,0.05232470735704153,4,0.0,15.0,ET6QKM,r10
2,Bz,-0.21725999999999915,27.1417,0.9978487419686464,0.05639215370953728,4,0.0,15.0,ET6QKM,r10
3,Bx,0.3632999999999998,-20.589999999999996,0.9996545396072248,0.037754138845960045,4,0.0,15.0,ET5CK4,r10
3,By,0.18426000000000012,8.937800000000003,0.9980132944401557,0.04595731715407235,4,0.0,15.0,ET5CK4,r10
3,Bz,-0.13331999999999916,26.430899999999994,0.9893343367190178,0.07738249155978401,4,0.0,15.0,ET5CK4,r10
4,Bx,0.38481999999999944,-17.602899999999995,0.997210050303991,0.11378565375301107,4,0.0,15.0,D8FKL5,r10
4,By,0.15044000000000007,14.355699999999999,0.9983675471564943,0.03400661700316553,4,0.0,15.0,D8FKL5,r10
4,Bz,-0.23923999999999937,23.50729999999999,0.9942016881692249,0.10213447018514366,4,0.0,15.0,D8FKL5,r10
5,Bx,0.32451999999999925,-19.468399999999992,0.9959236603625274,0.11606162156371817,4,0.0,15.0,D8FK84,r10
5,By,-0.12393999999999994,2.1357999999999993,0.9977146212306715,0.033159840168492986,4,0.0,15.0,D8FK84,r10
5,Bz,-0.0597599999999988,26.112199999999987,0.9627650580582809,0.06569779296140914,4,0.0,15.0,D8FK84,r10
6,Bx,0.2777999999999995,-13.088499999999996,0.9555338143258482,0.33500335819212285,4,0.0,15.0,ET6SJ2,r10
6,By,-0.26341999999999993,4.9198999999999975,0.9987949761905975,0.05114855814194588,4,0.0,15.0,ET6SJ2,r10
6,Bz,-0.06322000000000018,27.129400000000008,0.7925431977927271,0.1808139236895215,4,0.0,15.0,ET6SJ2,r10
7,Bx,-0.3956200000000002,-6.316100000000001,0.9998085306477509,0.030605146626017293,4,0.0,15.0,ET6QMT,r10
7,By,-0.23562000000000008,-10.114100000000002,0.9995107730709432,0.02914060740616107,4,0.0,15.0,ET6QMT,r10
7,Bz,-0.18859999999999905,25.885999999999996,0.9897129834685189,0.1074872085412973,4,0.0,15.0,ET6QMT,r10
8,Bx,-0.5399600000000002,-7.0248000000000035,0.9989957905756206,0.09570109717239393,4,0.0,15.0,ET6NV9,r10
8,By,0.017459999999999223,-29.498199999999997,0.9664635576831629,0.018181721590652265,4,0.0,15.0,ET6NV9,r10
8,Bz,-0.37625999999999965,16.305699999999995,0.9991278009228458,0.06214559517777664,4,0.0,15.0,ET6NV9,r10
9,Bx,-0.42438000000000003,-4.128400000000004,0.9987594331622806,0.08361025654786623,4,0.0,15.0,ET6Q05,r10
9,By,-8.167228461464874e-16,-26.065999999999995,1.1102230246251565e-16,0.03692560087527368,4,0.0,15.0,ET6Q05,r10
9,Bz,-0.24817999999999957,21.223599999999994,0.996145314178398,0.08630280991949214,4,0.0,15.0,ET6Q05,r10
10,Bx,-0.22781999999999972,28.210900000000002,0.97624056040044,0.1986810886823401,4,0.0,15.0,F47PQM,r10
10,By,-0.38009999999999994,0.5434999999999977,0.9990171358159401,0.06664739304729034,4,0.0,15.0,F47PQM,r10
10,Bz,-0.26313999999999965,8.542799999999994,0.9980848231694849,0.06443659674439671,4,0.0,15.0,F47PQM,r10
11,Bx,0.38279999999999964,-16.896499999999993,0.9973597733877637,0.11010108991286145,4,0.0,15.0,F47MNY,r10
11,By,0.11944000000000023,15.208200000000001,0.9979691840695564,0.030119760955226692,4,0.0,15.0,F47MNY,r10
11,Bz,-0.17791999999999925,23.446399999999993,0.9989757126865502,0.03184807686501745,4,0.0,15.0,F47MNY,r10
12,Bx,-0.4851400000000001,-5.423200000000001,0.9922332788975659,0.23994077394223753,4,0.0,15.0,ET5A8J,r10
12,By,0.0039799999999991925,-26.496100000000002,0.17976349894458465,0.047525519460602066,4,0.0,15.0,ET5A8J,r10
12,Bz,-0.29551999999999984,17.660400000000003,0.9928014156855676,0.1406708925115646,4,0.0,15.0,ET5A8J,r10
13,Bx,-0.34649999999999986,24.349000000000004,0.9864909311663915,0.22667018992359803,4,0.0,15.0,F47OYK,r10
13,By,-0.25374,-15.539700000000002,0.9992564800283537,0.03869205344770455,4,0.0,15.0,F47OYK,r10
13,Bz,-0.22893999999999984,11.333299999999998,0.9957332365112294,0.08377693596688768,4,0.0,15.0,F47OYK,r10
