sensor_id,component,slope_per_V,intercept,r2,rmse,n_points,V_min,V_max,tag,coil
1,Bx,-0.21348000000000036,-12.698400000000001,0.9996797073776278,0.0213611797427018,4,0.0,15.0,ET6VK2,r4
1,By,0.09460000000000027,15.1525,0.9910476190476191,0.050261814531510685,4,0.0,15.0,ET6VK2,r4
1,Bz,0.18560000000000068,24.25899999999999,0.9964925402839478,0.06155485358604957,4,0.0,15.0,ET6VK2,r4
2,Bx,-0.20768000000000017,-13.7614,0.995153378876003,0.08102036780958241,4,0.0,15.0,ET6QKM,r4
2,By,0.03968000000000004,4.480900000000001,0.9897401598165478,0.022584286572747973,4,0.0,15.0,ET6QKM,r4
2,Bz,0.18422000000000097,27.210599999999992,0.991336995663964,0.09626876440466133,4,0.0,15.0,ET6QKM,r4
3,Bx,-0.19318000000000052,-21.7094,0.9980046172122652,0.0482874207221718,4,0.0,15.0,ET5CK4,r4
3,By,0.07260000000000022,6.8325,0.9972135023293971,0.021453437952924828,4,0.0,15.0,ET5CK4,r4
3,Bz,0.24196,26.564300000000003,0.9970307664681983,0.07381361662999526,4,0.0,15.0,ET5CK4,r4
4,Bx,-0.20710000000000034,-13.763499999999999,0.9987623754883096,0.040753834175448866,4,0.0,15.0,D8FKL5,r4
4,By,0.10194000000000056,13.340699999999998,0.9996057662173662,0.01131702257663156,4,0.0,15.0,D8FKL5,r4
4,Bz,0.20742000000000016,24.25560000000001,0.9975721070272919,0.057202928246725016,4,0.0,15.0,D8FKL5,r4
5,Bx,-0.12402000000000019,-24.998099999999997,0.9905027408423177,0.06788722265640335,4,0.0,15.0,D8FK84,r4
5,By,0.13648,2.6359000000000004,0.9963062600851269,0.046454816757791687,4,0.0,15.0,D8FK84,r4
5,Bz,0.23182000000000075,25.418100000000003,0.9995633211002383,0.027086435719746588,4,0.0,15.0,D8FK84,r4
6,Bx,0.00535999999999965,-15.612199999999998,0.34893120870578676,0.04092920717531662,4,0.0,15.0,ET6SJ2,r4
6,By,0.14432000000000006,5.107100000000003,0.998999209942977,0.025535269726400234,4,0.0,15.0,ET6SJ2,r4
6,Bz,0.20216000000000064,26.715299999999996,0.9987171820153681,0.04050246906053988,4,0.0,15.0,ET6SJ2,r4
7,Bx,0.16815999999999987,-3.734199999999999,0.9998996344635112,0.009418067742376891,4,0.0,15.0,ET6QMT,r4
7,By,-0.06086000000000012,-7.879299999999998,0.99862756569777,0.012612493805747069,4,0.0,15.0,ET6QMT,r4
7,Bz,0.217440000000001,26.5302,0.9926785908645648,0.1043896546598368,4,0.0,15.0,ET6QMT,r4
8,Bx,0.2252399999999998,-6.390799999999998,0.997939674808902,0.05721188687676731,4,0.0,15.0,ET6NV9,r4
8,By,-0.14828000000000102,-27.9534,0.9987291536981983,0.029568564388553452,4,0.0,15.0,ET6NV9,r4
8,Bz,0.18154000000000026,17.539699999999996,0.9993522253260296,0.02583747278663275,4,0.0,15.0,ET6NV9,r4
9,Bx,0.19415999999999975,-7.608699999999999,0.9972872845989307,0.05660786164482817,4,0.0,15.0,ET6Q05,r4
9,By,-0.1901200000000002,-24.436100000000007,0.998732033904974,0.03786885263643434,4,0.0,15.0,ET6Q05,r4
9,Bz,0.24320000000000072,22.058999999999997,0.9986214602148232,0.05051237472144724,4,0.0,15.0,ET6Q05,r4
10,Bx,0.2518800000000004,24.282900000000005,0.9980543178106149,0.062169526297052455,4,0.0,15.0,F47PQM,r4
10,By,0.22696,0.31680000000000136,0.9997110880218907,0.021568495543268746,4,0.0,15.0,F47PQM,r4
10,Bz,0.17780000000000012,9.906500000000001,0.9967388348794587,0.05685288031401744,4,0.0,15.0,F47PQM,r4
11,Bx,-0.22710000000000022,-18.219500000000004,0.9978649798457022,0.058722866074469485,4,0.0,15.0,F47MNY,r4
11,By,0.12814000000000017,14.129700000000003,0.9999063173549536,0.006933613776379869,4,0.0,15.0,F47MNY,r4
11,Bz,0.24092000000000052,23.849599999999995,0.9947743026967187,0.0976130114277812,4,0.0,15.0,F47MNY,r4
12,Bx,0.2073199999999999,-3.0908999999999986,0.9899251166953914,0.11691898904797283,4,0.0,15.0,ET5A8J,r4
12,By,-0.1699200000000004,-24.805600000000002,0.999376632352648,0.023723406163533623,4,0.0,15.0,ET5A8J,r4
12,Bz,0.20386000000000035,19.2103,0.9975351300802491,0.05664869813155329,4,0.0,15.0,ET5A8J,r4
13,Bx,0.36610000000000037,23.199999999999996,0.9998026193147966,0.02875543426902023,4,0.0,15.0,F47OYK,r4
13,By,0.07063999999999966,-15.0818,0.9926495536069512,0.03398087697514637,4,0.0,15.0,F47OYK,r4
13,Bz,0.22441999999999998,12.762100000000002,0.9996708753897656,0.022763457558112866,4,0.0,15.0,F47OYK,r4
