sensor_id,component,slope_per_V,intercept,r2,rmse,n_points,V_min,V_max,tag,coil
1,Bx,0.3137799999999998,-12.824600000000002,0.9995198060122518,0.038447041498664715,4,0.0,15.0,ET6VK2,r12
1,By,0.3507800000000004,15.486899999999997,0.9998698093808006,0.02237576814323967,4,0.0,15.0,ET6VK2,r12
1,Bz,0.17868000000000112,24.6364,0.9978154569695878,0.046736495375669755,4,0.0,15.0,ET6VK2,r12
2,Bx,0.2545399999999997,-13.797799999999999,0.9976355936266854,0.06927174748770239,4,0.0,15.0,ET6QKM,r12
2,By,0.25296000000000013,4.689300000000001,0.9999322676933774,0.0116382988447627,4,0.0,15.0,ET6QKM,r12
2,Bz,0.2487800000000002,27.300900000000013,0.9993579073984196,0.03525159570856376,4,0.0,15.0,ET6QKM,r12
3,Bx,0.2768799999999992,-18.736599999999992,0.9987142259519753,0.055536474500998315,4,0.0,15.0,ET5CK4,r12
3,By,0.19882000000000008,7.355100000000002,0.9997020422307137,0.019187886803919134,4,0.0,15.0,ET5CK4,r12
3,Bz,0.16954000000000113,26.996199999999998,0.9975577859541528,0.046894296028407945,4,0.0,15.0,ET5CK4,r12
4,Bx,0.29783999999999955,-13.298799999999995,0.9988688729265643,0.056028564143658255,4,0.0,15.0,D8FKL5,r12
4,By,0.3011200000000006,13.5686,0.9999850718957616,0.006503845016604173,4,0.0,15.0,D8FKL5,r12
4,Bz,0.1568399999999997,24.38320000000001,0.9952810666832393,0.0603713508213955,4,0.0,15.0,D8FKL5,r12
5,Bx,0.21133999999999925,-19.90829999999999,0.9959896386704635,0.07496715947666636,4,0.0,15.0,D8FK84,r12
5,By,-0.1203399999999999,2.9742999999999986,0.9979028331432628,0.030839503887060048,4,0.0,15.0,D8FK84,r12
5,Bz,0.20278000000000054,25.9134,0.9997932903993194,0.01629953987080548,4,0.0,15.0,D8FK84,r12
6,Bx,0.18747999999999987,-14.356100000000001,0.9989431686569316,0.03408885448353987,4,0.0,15.0,ET6SJ2,r12
6,By,-0.20181999999999978,5.345899999999998,0.9986366805160419,0.04168542910898239,4,0.0,15.0,ET6SJ2,r12
6,Bz,0.22286000000000045,27.13329999999999,0.9998118525259097,0.01709020187124787,4,0.0,15.0,ET6SJ2,r12
7,Bx,-0.28998000000000007,-3.6609000000000003,0.9996337863674082,0.03102700436716344,4,0.0,15.0,ET6QMT,r12
7,By,-0.2242000000000001,-8.1145,0.9999298178159622,0.01049999999999953,4,0.0,15.0,ET6QMT,r12
7,Bz,0.15920000000000092,26.7095,0.9950371888899117,0.06285101431162292,4,0.0,15.0,ET6QMT,r12
8,Bx,-0.4102,-4.579500000000003,0.9989594353128206,0.07400844546401458,4,0.0,15.0,ET6NV9,r12
8,By,-0.46834000000000015,-28.114200000000007,0.9999702282508971,0.014285482140971438,4,0.0,15.0,ET6NV9,r12
8,Bz,0.07942000000000023,17.7291,0.99925896048518,0.012090285356433228,4,0.0,15.0,ET6NV9,r12
9,Bx,-0.36472,-1.4546000000000012,0.9985230041952465,0.07841428441298173,4,0.0,15.0,ET6Q05,r12
9,By,-0.29884000000000016,-24.5397,0.9998708597971626,0.01898552079875634,4,0.0,15.0,ET6Q05,r12
9,Bz,0.08394000000000001,22.483700000000002,0.9925259142789773,0.04071946708884973,4,0.0,15.0,ET6Q05,r12
10,Bx,0.5476199999999997,28.360100000000003,0.9998731765909146,0.03447716635687877,4,0.0,15.0,F47PQM,r12
10,By,-0.4243199999999999,0.45589999999999775,0.9999477409559797,0.01714788616710539,4,0.0,15.0,F47PQM,r12
10,Bz,-0.03733999999999963,9.9578,0.9811614824572883,0.028923606275843387,4,0.0,15.0,F47PQM,r12
11,Bx,0.2856199999999998,-13.5984,0.999285746256475,0.04268694179722837,4,0.0,15.0,F47MNY,r12
11,By,0.25326000000000054,14.255799999999999,0.9999136596877825,0.013155797201233898,4,0.0,15.0,F47MNY,r12
11,Bz,0.12524000000000057,24.082199999999993,0.9969395688406333,0.0387904627453696,4,0.0,15.0,F47MNY,r12
12,Bx,-0.39181999999999995,-2.7871000000000032,0.9990758749501952,0.06661587648601529,4,0.0,15.0,ET5A8J,r12
12,By,-0.3854400000000009,-25.279700000000002,0.9999499338473092,0.015246311029229138,4,0.0,15.0,ET5A8J,r12
12,Bz,0.08326000000000038,19.1998,0.9925133846029177,0.040423693547224825,4,0.0,15.0,ET5A8J,r12
13,Bx,0.18290000000000048,24.100499999999997,0.9989590074078896,0.03300568132912978,4,0.0,15.0,F47OYK,r12
13,By,-0.5137799999999999,-15.050900000000006,0.999925309180544,0.024822872517096105,4,0.0,15.0,F47OYK,r12
13,Bz,0.018460000000000434,12.944799999999999,0.9462776090059387,0.02458810688117277,4,0.0,15.0,F47OYK,r12
