sensor_id,component,slope_per_V,intercept,r2,rmse,n_points,V_min,V_max,tag
1,Bx,-0.5675400000000003,-12.5517,0.9994297154827153,0.07578637740385778,4,0.0,15.0,ET6VK2
1,By,-0.8117399999999996,17.254299999999994,0.9999943872260915,0.01075058137962716,4,0.0,15.0,ET6VK2
1,Bz,-0.2843599999999993,23.544199999999993,0.9986842267772221,0.05769922009871479,4,0.0,15.0,ET6VK2
2,Bx,-0.7003800000000003,-13.922900000000002,0.9998241452091254,0.05192470510267704,4,0.0,15.0,ET6QKM
2,By,-0.6662199999999997,6.633899999999994,0.9999856764177227,0.014095211953000428,4,0.0,15.0,ET6QKM
2,Bz,-0.6215599999999994,27.166699999999995,0.9990417189008182,0.10761249927401513,4,0.0,15.0,ET6QKM
3,Bx,-0.5083000000000002,-19.6535,0.9993479165910328,0.07258357252161213,4,0.0,15.0,ET5CK4
3,By,-0.9398599999999998,8.983699999999995,0.9999961754259484,0.010274969586329627,4,0.0,15.0,ET5CK4
3,Bz,-0.7724799999999994,26.66709999999999,0.9991814769087936,0.12359631871540565,4,0.0,15.0,ET5CK4
4,Bx,-0.4779000000000002,-15.903500000000003,0.9968385346285106,0.15045057327906716,4,0.0,15.0,D8FKL5
4,By,-0.8965199999999995,14.486899999999995,0.9999679491945466,0.02837340303876136,4,0.0,15.0,D8FKL5
4,Bz,-0.40357999999999944,24.2461,0.9987994206114261,0.07821876373351842,4,0.0,15.0,D8FKL5
5,Bx,-0.82976,-18.6853,0.9999258061195091,0.0399556003583976,4,0.0,15.0,D8FK84
5,By,0.2574000000000001,2.594500000000001,0.9995475279141122,0.030614539029683176,4,0.0,15.0,D8FK84
5,Bz,-1.1463199999999996,26.511899999999994,0.9998912780218554,0.06682102962391326,4,0.0,15.0,D8FK84
6,Bx,-0.5002200000000002,-12.632100000000003,0.9993873886697962,0.06923275958677338,4,0.0,15.0,ET6SJ2
6,By,0.5929399999999999,5.439200000000003,0.9999801970964581,0.014750423722728105,4,0.0,15.0,ET6SJ2
6,Bz,-1.0156199999999995,27.1084,0.9999980711322789,0.007885112554680088,4,0.0,15.0,ET6SJ2
7,Bx,0.6511199999999998,-4.338399999999996,0.9999174475488534,0.0330726473086144,4,0.0,15.0,ET6QMT
7,By,0.8059199999999996,-9.99739999999999,0.9999979159622878,0.006503845016604143,4,0.0,15.0,ET6QMT
7,Bz,-0.6200199999999996,26.429899999999996,0.9995573380318581,0.07293952974896396,4,0.0,15.0,ET6QMT
8,Bx,0.3794999999999999,-4.576999999999998,0.9996367664181933,0.04043977002901974,4,0.0,15.0,ET6NV9
8,By,0.7311599999999998,-29.525699999999997,0.9999883008118949,0.0139803433434235,4,0.0,15.0,ET6NV9
8,Bz,0.004260000000000384,16.5493,0.24936928023742766,0.04131676415209688,4,0.0,15.0,ET6NV9
9,Bx,0.30921999999999994,-1.936399999999998,0.9996715722084782,0.0313316932194863,4,0.0,15.0,ET6Q05
9,By,0.9132399999999994,-26.00979999999999,0.999979120043148,0.023328094650013974,4,0.0,15.0,ET6Q05
9,Bz,-0.10290000000000026,21.51,0.9870583648838593,0.06586634193577158,4,0.0,15.0,ET6Q05
10,Bx,-0.7720799999999995,28.612599999999997,0.9998723722055455,0.04876269065586816,4,0.0,15.0,F47PQM
10,By,0.2575799999999999,0.824400000000001,0.9998976764802663,0.014566228063572316,4,0.0,15.0,F47PQM
10,Bz,0.14654000000000028,8.8812,0.9913730761478388,0.07641711195799028,4,0.0,15.0,F47PQM
11,Bx,-0.41174000000000016,-15.217700000000004,0.9981783100725697,0.09832891232999554,4,0.0,15.0,F47MNY
11,By,-0.9565999999999993,15.111999999999991,0.9999996852747421,0.0030000000000007247,4,0.0,15.0,F47MNY
11,Bz,-0.38459999999999944,23.723,0.9969150574860081,0.11959933110180732,4,0.0,15.0,F47MNY
12,Bx,0.3482999999999999,-2.7314999999999974,0.9993909388285988,0.04806636037812716,4,0.0,15.0,ET5A8J
12,By,0.8465799999999992,-26.64309999999999,0.9999871110497726,0.01699043848757347,4,0.0,15.0,ET5A8J
12,Bz,-0.03321999999999915,18.070399999999992,0.7830424867348695,0.09775057544587608,4,0.0,15.0,ET5A8J
13,Bx,-0.697459999999999,26.544699999999988,0.9996840421832941,0.06931504165763767,4,0.0,15.0,F47OYK
13,By,0.5285399999999992,-15.022799999999993,0.9999934621140787,0.007554799798803744,4,0.0,15.0,F47OYK
13,Bz,0.08258000000000026,11.751399999999997,0.9927252188318387,0.03951803385797495,4,0.0,15.0,F47OYK
