sensor_id,component,slope_per_V,intercept,r2,rmse,n_points,V_min,V_max,tag
1,Bx,-0.32308571428571214,-11.8078,0.9903276152310075,0.02361234543925785,4,0.0,2.0,ET6VK2
1,By,0.20222857142856873,17.4378,0.9926997909504307,0.01282464145976288,4,0.0,2.0,ET6VK2
1,Bz,-0.3070857142857209,23.680200000000003,0.9333775030493275,0.06067159843899624,4,0.0,2.0,ET6VK2
2,Bx,-0.32662857142856866,-12.937200000000004,0.9714047862845346,0.04144238685900486,4,0.0,2.0,ET6QKM
2,By,0.3566285714285709,6.818199999999999,0.9985288969688239,0.010122817225032995,4,0.0,2.0,ET6QKM
2,Bz,-0.12611428571428798,27.0726,0.7747906083750301,0.050281635386519315,4,0.0,2.0,ET6QKM
3,Bx,-0.21314285714285439,-18.68,0.8670882999263385,0.06171130945204118,4,0.0,2.0,ET5CK4
3,By,0.4131428571428558,9.214,0.9986329021256498,0.011304234352034901,4,0.0,2.0,ET5CK4
3,Bz,-0.536457142857145,27.0214,0.9559372213846438,0.08517268173707865,4,0.0,2.0,ET5CK4
4,Bx,-0.4218857142857129,-13.692599999999997,0.9937646015671083,0.024713212197989665,4,0.0,2.0,D8FKL5
4,By,0.22691428571428465,14.982199999999997,0.9942958408328738,0.012709951107020688,4,0.0,2.0,D8FKL5
4,Bz,-0.33948571428571733,23.7788,0.920525669197651,0.07376681406393433,4,0.0,2.0,D8FKL5
5,Bx,0.1649714285714331,-17.901600000000002,0.9342083863638765,0.03237547572733842,4,0.0,2.0,D8FK84
5,By,0.43165714285714235,2.3548,0.9978340448614172,0.014872313683005529,4,0.0,2.0,D8FK84
5,Bz,-0.1680000000000085,26.449000000000012,0.5520090123920351,0.11192184773313973,4,0.0,2.0,D8FK84
6,Bx,0.5289142857142872,-11.461799999999998,0.9990593580256127,0.012001785581439967,4,0.0,2.0,ET6SJ2
6,By,0.18897142857142826,5.093400000000001,0.9491768014181787,0.03233684320664921,4,0.0,2.0,ET6SJ2
6,Bz,0.013542857142848697,27.291400000000007,0.03209978140670677,0.05499441530088107,4,0.0,2.0,ET6SJ2
7,Bx,0.342342857142857,-3.8607999999999993,0.9238006698389105,0.0727095985017502,4,0.0,2.0,ET6QMT
7,By,-0.4023428571428542,-10.033200000000003,0.9965981641737982,0.017383489703903486,4,0.0,2.0,ET6QMT
7,Bz,-0.30617142857143276,26.208400000000008,0.4917689637794418,0.23017530586179516,4,0.0,2.0,ET6QMT
8,Bx,0.388457142857143,-4.562399999999999,0.8764785339325114,0.10784194784167121,4,0.0,2.0,ET6NV9
8,By,0.003885714285717497,-29.546400000000002,0.005944667283721894,0.03715834841785748,4,0.0,2.0,ET6NV9
8,Bz,-0.5378857142857175,16.8474,0.9587978831137397,0.08245752153165242,4,0.0,2.0,ET6NV9
9,Bx,0.24428571428571447,-1.6219999999999999,0.7601798746609205,0.10146744727814361,4,0.0,2.0,ET6Q05
9,By,0.01062857142857769,-26.00080000000001,0.06002290155799128,0.031104202747723332,4,0.0,2.0,ET6Q05
9,Bz,-0.5874857142857189,21.742800000000006,0.9998567457010585,0.005200274718018051,4,0.0,2.0,ET6Q05
10,Bx,-0.21662857142857825,29.5818,0.8073603891954484,0.07825261291849203,4,0.0,2.0,F47PQM
10,By,0.27948571428571417,0.38720000000000016,0.9781990000010223,0.030855191737256427,4,0.0,2.0,F47PQM
10,Bz,-0.4592000000000019,8.926800000000002,0.9696255749228537,0.06010324450476803,4,0.0,2.0,F47PQM
11,Bx,-0.2354857142857114,-14.062199999999999,0.9738118604798522,0.028557710992704686,4,0.0,2.0,F47MNY
11,By,0.260114285714283,15.346400000000001,0.9998853452286051,0.0020598196869764016,4,0.0,2.0,F47MNY
11,Bz,-0.5525714285714269,23.797000000000004,0.90429539077606,0.13293634352039058,4,0.0,2.0,F47MNY
12,Bx,0.17897142857142911,-2.4856000000000003,0.5939317319848298,0.10943569540406559,4,0.0,2.0,ET5A8J
12,By,0.06342857142857142,-26.746999999999996,0.6143605086013648,0.0371627693878068,4,0.0,2.0,ET5A8J
12,Bz,-0.64114285714286,18.379,0.9908571428571432,0.04554432691659453,4,0.0,2.0,ET5A8J
13,Bx,-0.22640000000000057,26.1286,0.9073845381932364,0.05348925125667769,4,0.0,2.0,F47OYK
13,By,0.34222857142857444,-15.5692,0.9982626481173608,0.01055800305793842,4,0.0,2.0,F47OYK
13,Bz,-0.5450285714285745,11.834400000000004,0.9740458149308064,0.0657926396230722,4,0.0,2.0,F47OYK
