00:01,ET6VK2,-19.163,15.305,23.258
00:02,ET6QKM,-20.263,4.589,26.220
00:03,ET5CK4,-25.914,6.768,25.661
00:04,D8FKL5,-25.112,13.100,22.757
00:05,D8FK84,-24.170,6.556,24.785
00:06,ET6SJ2,-14.769,10.513,25.788
00:07,ET6QMT,-4.826,-7.998,25.705
00:08,ET6NV9,2.575,-28.095,16.694
00:09,ET6Q05,-0.051,-24.528,21.446
00:10,F47PQM,18.467,6.225,8.492
00:11,F47MNY,-21.089,14.191,22.946
00:12,ET5A8J,-5.359,-24.704,18.018
00:13,F47OYK,19.572,-11.089,11.506
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
