00:01,ET6VK2,-20.323,11.556,23.311
00:02,ET6QKM,-19.261,-0.191,25.326
00:03,ET5CK4,-26.286,3.749,24.354
00:04,D8FKL5,-22.889,10.078,22.167
00:05,D8FK84,-27.984,3.025,23.320
00:06,ET6SJ2,-20.472,7.861,23.874
00:07,ET6QMT,-0.111,-3.782,24.121
00:08,ET6NV9,2.083,-23.393,16.812
00:09,ET6Q05,2.482,-21.969,19.642
00:10,F47PQM,18.351,7.495,8.122
00:11,F47MNY,-20.801,11.580,22.172
00:12,ET5A8J,2.394,-21.531,17.046
00:13,F47OYK,23.144,-7.483,9.821
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
