00:01,ET6VK2,-13.136,4.404,26.022
00:02,ET6QKM,-13.939,-6.526,25.661
00:03,ET5CK4,-22.063,-4.348,24.851
00:04,D8FKL5,-15.911,2.351,25.282
00:05,D8FK84,-31.529,-1.541,22.123
00:06,ET6SJ2,-27.005,5.590,22.704
00:07,ET6QMT,-3.183,3.546,24.860
00:08,ET6NV9,-4.060,-17.400,21.956
00:09,ET6Q05,-1.819,-13.949,26.057
00:10,F47PQM,15.692,1.943,17.054
00:11,F47MNY,-16.064,3.016,25.287
00:12,ET5A8J,-3.248,-14.700,22.792
00:13,F47OYK,9.776,-9.894,18.621
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
