00:01,ET6VK2,-7.688,14.408,18.898
00:02,ET6QKM,-7.832,6.684,21.485
00:03,ET5CK4,-14.403,8.633,23.461
00:04,D8FKL5,-11.113,12.292,19.958
00:05,D8FK84,-14.890,-1.526,23.060
00:06,ET6SJ2,-9.906,-0.587,23.245
00:07,ET6QMT,-13.048,-9.849,21.723
00:08,ET6NV9,-13.414,-24.919,13.143
00:09,ET6Q05,-9.466,-23.238,18.872
00:10,F47PQM,22.912,-3.436,7.608
00:11,F47MNY,-11.057,13.592,20.552
00:12,ET5A8J,-11.192,-22.842,15.286
00:13,F47OYK,18.504,-17.314,10.177
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
