00:01,ET6VK2,-9.707,3.829,27.993
00:02,ET6QKM,-12.254,-7.820,27.425
00:03,ET5CK4,-19.219,-5.018,26.374
00:04,D8FKL5,-13.284,1.857,27.328
00:05,D8FK84,-33.473,-3.704,23.500
00:06,ET6SJ2,-28.875,3.704,24.196
00:07,ET6QMT,-4.185,4.610,26.752
00:08,ET6NV9,-5.359,-17.233,23.716
00:09,ET6Q05,-2.812,-13.729,27.588
00:10,F47PQM,14.537,0.587,18.902
00:11,F47MNY,-14.597,2.441,26.796
00:12,ET5A8J,-3.211,-14.623,24.345
00:13,F47OYK,11.679,-11.172,20.442
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
