00:01,ET6VK2,-23.478,13.201,31.517
00:02,ET6QKM,-26.035,0.358,34.465
00:03,ET5CK4,-31.533,0.670,36.370
00:04,D8FKL5,-26.518,9.679,32.776
00:05,D8FK84,-40.772,5.698,35.028
00:06,ET6SJ2,-29.882,15.648,34.980
00:07,ET6QMT,4.343,-3.007,36.155
00:08,ET6NV9,2.079,-27.750,24.983
00:09,ET6Q05,4.728,-23.077,33.022
00:10,F47PQM,25.455,7.736,17.912
00:11,F47MNY,-25.218,9.658,34.588
00:12,ET5A8J,3.508,-24.317,27.742
00:13,F47OYK,24.894,-9.029,22.035
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
