00:01,ET6VK2,-8.074,0.495,25.357
00:02,ET6QKM,-16.277,-10.320,22.796
00:03,ET5CK4,-17.446,-6.824,24.055
00:04,D8FKL5,-11.414,-0.703,25.124
00:05,D8FK84,-29.622,-6.070,20.042
00:06,ET6SJ2,-28.239,0.912,19.791
00:07,ET6QMT,-7.740,6.705,23.549
00:08,ET6NV9,-7.248,-13.809,22.321
00:09,ET6Q05,-4.849,-11.476,26.096
00:10,F47PQM,4.181,0.039,18.018
00:11,F47MNY,-11.990,0.346,25.106
00:12,ET5A8J,-6.259,-11.711,23.188
00:13,F47OYK,7.155,-10.934,19.545
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
