00:01,ET6VK2,-12.797,18.396,24.103
00:02,ET6QKM,-13.980,7.539,27.562
00:03,ET5CK4,-19.372,10.186,27.403
00:04,D8FKL5,-14.927,15.997,24.319
00:05,D8FK84,-18.161,3.034,26.849
00:06,ET6SJ2,-10.858,5.668,28.147
00:07,ET6QMT,-3.011,-10.877,26.211
00:08,ET6NV9,-3.638,-30.706,16.654
00:09,ET6Q05,-0.780,-27.422,21.265
00:10,F47PQM,31.301,1.594,8.232
00:11,F47MNY,-14.904,16.548,23.954
00:12,ET5A8J,-1.740,-28.009,18.163
00:13,F47OYK,28.285,-15.326,11.026
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
