00:01,ET6VK2,-12.816,4.404,26.092
00:02,ET6QKM,-13.758,-6.532,25.718
00:03,ET5CK4,-22.100,-4.404,25.186
00:04,D8FKL5,-15.776,2.342,25.634
00:05,D8FK84,-31.134,-1.526,22.202
00:06,ET6SJ2,-26.972,5.582,22.471
00:07,ET6QMT,-3.308,3.576,24.908
00:08,ET6NV9,-4.065,-17.370,22.044
00:09,ET6Q05,-1.777,-13.964,26.132
00:10,F47PQM,6.148,2.223,16.720
00:11,F47MNY,-15.799,2.980,25.643
00:12,ET5A8J,-3.141,-14.715,22.871
00:13,F47OYK,10.575,-10.022,18.814
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
