00:01,ET6VK2,5.925,-14.802,35.653
00:02,ET6QKM,6.000,-32.735,30.782
00:03,ET5CK4,-1.378,-20.493,29.845
00:04,D8FKL5,2.241,-13.398,34.351
00:05,D8FK84,-47.583,-29.830,21.437
00:06,ET6SJ2,-59.912,-18.267,21.032
00:07,ET6QMT,-25.385,24.341,30.901
00:08,ET6NV9,-21.288,-3.832,34.426
00:09,ET6Q05,-16.894,-3.704,34.562
00:10,F47PQM,2.747,-8.845,29.366
00:11,F47MNY,0.464,-10.347,33.774
00:12,ET5A8J,-17.966,-2.730,33.537
00:13,F47OYK,-3.443,-16.375,28.591
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
