00:01,ET6VK2,-12.194,4.446,25.956
00:02,ET6QKM,-20.467,-6.574,25.313
00:03,ET5CK4,-21.738,-4.410,24.996
00:04,D8FKL5,-15.205,2.321,25.740
00:05,D8FK84,-30.220,-1.597,22.339
00:06,ET6SJ2,-25.822,5.638,22.950
00:07,ET6QMT,-2.538,3.573,25.282
00:08,ET6NV9,-3.471,-17.478,21.996
00:09,ET6Q05,-1.290,-14.030,26.250
00:10,F47PQM,8.055,2.158,16.870
00:11,F47MNY,-15.553,2.977,25.736
00:12,ET5A8J,-2.510,-14.811,22.801
00:13,F47OYK,10.918,-10.004,18.797
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
