00:01,ET6VK2,-18.704,4.434,26.184
00:02,ET6QKM,-20.810,-5.999,25.722
00:03,ET5CK4,-31.023,-3.719,24.394
00:04,D8FKL5,-23.497,2.110,25.379
00:05,D8FK84,-33.176,6.231,22.444
00:06,ET6SJ2,-25.070,12.307,22.986
00:07,ET6QMT,6.524,3.007,25.282
00:08,ET6NV9,3.638,-16.804,22.321
00:09,ET6Q05,9.285,-13.100,25.929
00:10,F47PQM,13.753,8.550,17.358
00:11,F47MNY,-26.188,2.858,24.869
00:12,ET5A8J,7.090,-13.961,22.889
00:13,F47OYK,15.943,-2.110,19.175
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
