00:01,ET6VK2,-10.579,4.157,26.919
00:02,ET6QKM,-13.066,-7.185,26.338
00:03,ET5CK4,-20.161,-4.673,25.771
00:04,D8FKL5,-14.198,2.113,26.598
00:05,D8FK84,-33.324,-2.712,22.950
00:06,ET6SJ2,-28.086,4.553,23.236
00:07,ET6QMT,-3.197,4.148,26.048
00:08,ET6NV9,-4.362,-17.290,23.096
00:09,ET6Q05,-1.870,-13.821,26.990
00:10,F47PQM,14.268,1.183,17.996
00:11,F47MNY,-15.396,2.724,26.154
00:12,ET5A8J,-2.190,-14.721,23.844
00:13,F47OYK,12.120,-10.671,19.637
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
