00:01,ET6VK2,-22.555,4.464,25.819
00:02,ET6QKM,-24.597,-5.653,25.406
00:03,ET5CK4,-36.294,-3.373,24.270
00:04,D8FKL5,-27.854,2.059,25.102
00:05,D8FK84,-36.271,10.218,22.251
00:06,ET6SJ2,-24.959,15.651,22.673
00:07,ET6QMT,11.136,2.715,24.957
00:08,ET6NV9,7.517,-16.509,22.321
00:09,ET6Q05,14.584,-12.698,26.017
00:10,F47PQM,12.124,11.995,17.327
00:11,F47MNY,-31.227,2.849,24.420
00:12,ET5A8J,11.581,-13.589,22.805
00:13,F47OYK,16.736,1.868,19.144
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
