00:01,ET6VK2,-12.287,16.193,22.040
00:02,ET6QKM,-12.765,6.589,25.062
00:03,ET5CK4,-18.685,8.773,25.476
00:04,D8FKL5,-15.535,13.639,22.524
00:05,D8FK84,-17.920,1.028,25.234
00:06,ET6SJ2,-11.892,3.201,25.916
00:07,ET6QMT,-8.552,-9.944,24.398
00:08,ET6NV9,-8.705,-28.033,15.228
00:09,ET6Q05,-5.703,-25.101,20.504
00:10,F47PQM,26.272,-0.670,8.197
00:11,F47MNY,-14.890,14.641,22.647
00:12,ET5A8J,-7.081,-25.285,16.856
00:13,F47OYK,22.490,-16.038,10.991
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
