00:01,ET6VK2,-11.006,4.512,26.123
00:02,ET6QKM,-13.461,-6.628,25.810
00:03,ET5CK4,-20.662,-4.318,25.208
00:04,D8FKL5,-14.509,2.351,25.612
00:05,D8FK84,-30.030,-1.797,22.356
00:06,ET6SJ2,-25.896,5.403,22.968
00:07,ET6QMT,-2.571,3.716,25.322
00:08,ET6NV9,-3.489,-17.385,22.114
00:09,ET6Q05,-1.197,-13.943,26.211
00:10,F47PQM,15.572,1.681,17.402
00:11,F47MNY,-15.813,2.891,25.846
00:12,ET5A8J,-1.698,-14.775,23.210
00:13,F47OYK,13.354,-10.108,19.316
00:14,D8FKR0,21.882,15.487,-32.982
00:15,GPFH0S,65.432,-7.048,-7.368
00:16,F47PPB,-4.733,57.925,-9.403
