coil,V
r1,14.750133258928683
r3,0.0
r4,0.0
r5,0.0
r6,0.0
r7,7.780983326625747
r8,14.625699028155156
r9,14.489179869604914
r10,14.145837753995814
r11,12.897071988396272
r12,0.0
r13,0.0
r14,0.0
r15,9.338627934659499
r16,13.219819344035626
c2,0.0
c3,3.143125119656417
