coil,V
r1,0.0
r3,0.0
r4,0.0
r5,0.0
r6,0.0
r7,14.945374756224387
r8,14.790306525538583
r9,14.639551711480461
r10,14.339130116378005
r11,0.02496478532583288
r12,0.0
r13,0.0
r14,0.0
r15,0.0
r16,3.460979920534863
c2,14.771590501400587
c3,0.0
