coil,V
r1,14.931258923046979
r3,0.0
r4,0.0
r5,0.0
r6,0.0
r7,14.97097181267544
r8,14.9060493078761
r9,14.662475060919215
r10,6.89616184129409
r11,0.0
r12,0.0
r13,0.0
r14,0.0
r15,0.0
r16,10.390365628687784
c2,14.686313056468018
c3,0.0
