coil,V
r1,14.999999999970953
r3,1.3609807393843919e-11
r4,1.481097105925963e-11
r5,2.78202416738664e-11
r6,1.151833941768142e-12
r7,4.9019524523590015
r8,14.999999999926274
r9,14.999999999951386
r10,14.999999999957994
r11,14.999999999999977
r12,14.999999999998366
r13,6.166403793274555e-11
r14,5.101181876964665e-11
r15,1.3560258471782471
r16,14.999999999958568
c2,3.079518650918347e-13
c3,3.756164048053433e-13
