coil,V
r1,14.403247050937866
r3,0.0
r4,0.0
r5,0.0
r6,0.0
r7,10.0667720086638
r8,13.336750267247941
r9,13.511279894449682
r10,13.779178159135567
r11,14.412925718842772
r12,0.0
r13,0.0
r14,0.0
r15,0.0
r16,0.0
c2,8.801653753977586
c3,0.0
