coil,V
r1,14.999999999999998
r3,1.3435939150656753e-18
r4,1.124485351328954e-18
r5,2.761586108785595e-18
r6,7.605266572874461e-20
r7,7.673206063784376
r8,14.999999999999998
r9,14.999999999999998
r10,14.999999999999998
r11,14.999999999999998
r12,1.4186623134136643e-18
r13,1.175434145291874e-18
r14,4.670751842987332e-19
r15,9.113456711936271e-19
r16,2.863511097069226e-18
c2,14.999999999999998
c3,5.700538052956253
