coil,V
r1,14.999999999999998
r3,8.365980351275185
r4,5.770503201531243e-18
r5,1.4310963476249542e-17
r6,1.4540403112246744e-18
r7,7.580681594426488
r8,14.999999999999998
r9,14.999999999999998
r10,14.999999999999998
r11,14.999999999999998
r12,14.999999999999998
r13,5.975776962727862e-18
r14,3.0061854838690567e-18
r15,5.3538442102785226e-18
r16,14.999999999999998
c2,6.568982385604334e-21
c3,9.163075593344662e-19
