00:01,ET6VK2,-17.808,15.359,24.050
00:02,ET6QKM,-19.984,4.694,27.069
00:03,ET5CK4,-19.971,7.069,26.814
00:04,D8FKL5,-16.913,13.327,24.072
00:05,D8FK84,-19.892,2.539,25.938
00:06,ET6SJ2,-19.641,4.732,26.629
00:07,ET6QMT,-10.036,-8.228,26.519
00:08,ET6NV9,-12.723,-28.104,17.208
00:09,ET6Q05,-4.677,-24.630,22.321
00:10,F47PQM,21.952,0.355,9.601
00:11,F47MNY,-15.312,14.381,23.993
00:12,ET5A8J,-9.224,-24.978,18.973
00:13,F47OYK,19.701,-15.463,12.584
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
