00:01,ET6VK2,-17.270,22.395,21.947
00:02,ET6QKM,-17.242,10.960,27.452
00:03,ET5CK4,-24.221,15.004,26.220
00:04,D8FKL5,-18.012,21.340,21.582
00:05,D8FK84,-19.172,7.325,26.924
00:06,ET6SJ2,-8.927,7.480,28.393
00:07,ET6QMT,-7.888,-15.371,25.819
00:08,ET6NV9,1.160,-34.058,12.553
00:09,ET6Q05,-1.828,-32.571,16.012
00:10,F47PQM,29.979,5.865,1.184
00:11,F47MNY,-20.690,22.618,20.627
00:12,ET5A8J,4.041,-32.101,13.561
00:13,F47OYK,32.345,-12.909,3.696
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
