00:01,ET6VK2,2.348,-3.507,34.478
00:02,ET6QKM,3.828,-20.932,32.076
00:03,ET5CK4,0.608,-8.579,31.579
00:04,D8FKL5,2.390,-2.050,32.894
00:05,D8FK84,-34.285,-25.261,25.568
00:06,ET6SJ2,-47.634,-18.470,25.115
00:07,ET6QMT,-29.353,12.194,32.353
00:08,ET6NV9,-25.140,-14.620,29.388
00:09,ET6Q05,-18.588,-14.557,30.690
00:10,F47PQM,15.066,-10.558,21.525
00:11,F47MNY,2.195,1.401,31.636
00:12,ET5A8J,-22.518,-13.356,29.141
00:13,F47OYK,6.890,-21.775,22.101
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
