00:01,ET6VK2,-13.790,15.314,24.389
00:02,ET6QKM,-14.927,4.574,27.443
00:03,ET5CK4,-18.597,7.206,26.853
00:04,D8FKL5,-14.328,13.410,24.222
00:05,D8FK84,-22.054,2.363,25.740
00:06,ET6SJ2,-15.340,4.619,26.994
00:07,ET6QMT,-5.271,-8.207,26.532
00:08,ET6NV9,-6.742,-28.292,17.596
00:09,ET6Q05,-2.705,-24.624,22.365
00:10,F47PQM,26.467,0.092,9.750
00:11,F47MNY,-14.017,14.343,24.125
00:12,ET5A8J,-4.942,-25.226,19.114
00:13,F47OYK,21.980,-15.576,12.712
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
