00:01,ET6VK2,-12.366,17.433,23.808
00:02,ET6QKM,-13.628,6.863,27.342
00:03,ET5CK4,-19.098,9.241,26.611
00:04,D8FKL5,-14.658,14.983,23.918
00:05,D8FK84,-18.992,2.605,26.272
00:06,ET6SJ2,-11.595,5.292,27.544
00:07,ET6QMT,-3.577,-10.132,26.074
00:08,ET6NV9,-4.853,-29.609,16.531
00:09,ET6Q05,-1.805,-26.027,21.336
00:10,F47PQM,29.357,0.679,8.620
00:11,F47MNY,-14.686,15.457,23.822
00:12,ET5A8J,-3.086,-26.683,17.983
00:13,F47OYK,25.970,-15.305,11.515
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
