00:01,ET6VK2,-12.565,17.442,23.624
00:02,ET6QKM,-13.730,6.905,27.408
00:03,ET5CK4,-19.256,9.283,26.976
00:04,D8FKL5,-15.006,14.992,23.716
00:05,D8FK84,-19.363,2.557,26.325
00:06,ET6SJ2,-11.818,5.361,27.328
00:07,ET6QMT,-3.550,-10.162,26.422
00:08,ET6NV9,-4.937,-29.702,16.579
00:09,ET6Q05,-1.972,-26.123,21.652
00:10,F47PQM,29.473,0.805,8.686
00:11,F47MNY,-14.681,15.475,23.641
00:12,ET5A8J,-3.267,-26.766,18.040
00:13,F47OYK,25.924,-15.278,11.717
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
