00:01,ET6VK2,-13.331,15.365,24.455
00:02,ET6QKM,-14.463,4.625,27.368
00:03,ET5CK4,-18.523,7.277,27.020
00:04,D8FKL5,-13.999,13.556,24.284
00:05,D8FK84,-21.154,2.402,25.850
00:06,ET6SJ2,-15.349,4.726,26.998
00:07,ET6QMT,-4.849,-8.183,26.563
00:08,ET6NV9,-6.361,-28.238,17.684
00:09,ET6Q05,-2.329,-24.600,22.387
00:10,F47PQM,27.269,0.140,9.790
00:11,F47MNY,-13.804,14.370,23.998
00:12,ET5A8J,-4.213,-25.244,19.250
00:13,F47OYK,22.806,-15.535,12.782
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
