00:01,ET6VK2,-19.813,15.377,23.707
00:02,ET6QKM,-12.978,4.598,27.188
00:03,ET5CK4,-20.620,6.976,26.567
00:04,D8FKL5,-18.458,13.234,23.901
00:05,D8FK84,-21.506,2.771,25.674
00:06,ET6SJ2,-21.803,5.292,26.330
00:07,ET6QMT,-11.020,-8.067,26.378
00:08,ET6NV9,-4.436,-28.131,17.688
00:09,ET6Q05,-5.011,-24.505,22.092
00:10,F47PQM,20.300,0.876,9.412
00:11,F47MNY,-15.999,14.265,23.773
00:12,ET5A8J,-10.533,-24.761,18.885
00:13,F47OYK,17.961,-15.013,12.377
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
