00:01,ET6VK2,-22.230,15.430,23.324
00:02,ET6QKM,-15.117,4.586,26.994
00:03,ET5CK4,-22.161,6.937,26.316
00:04,D8FKL5,-20.667,13.225,23.426
00:05,D8FK84,-22.342,3.907,25.362
00:06,ET6SJ2,-14.194,6.815,26.668
00:07,ET6QMT,-9.312,-8.016,26.030
00:08,ET6NV9,-2.357,-28.069,17.420
00:09,ET6Q05,-3.596,-24.519,21.877
00:10,F47PQM,19.794,2.417,9.209
00:11,F47MNY,-17.497,14.235,23.544
00:12,ET5A8J,-9.271,-24.755,18.515
00:13,F47OYK,18.374,-13.890,12.140
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
