00:01,ET6VK2,-19.655,15.442,23.760
00:02,ET6QKM,-12.737,4.652,27.254
00:03,ET5CK4,-20.388,6.997,26.620
00:04,D8FKL5,-18.347,13.252,23.932
00:05,D8FK84,-21.335,2.521,25.736
00:06,ET6SJ2,-22.258,5.060,26.369
00:07,ET6QMT,-11.438,-8.061,26.418
00:08,ET6NV9,-4.858,-28.072,17.736
00:09,ET6Q05,-5.387,-24.484,22.123
00:10,F47PQM,20.063,0.474,9.469
00:11,F47MNY,-15.549,14.238,23.848
00:12,ET5A8J,-11.368,-24.758,18.916
00:13,F47OYK,17.530,-15.317,12.338
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
