00:01,ET6VK2,-16.078,15.267,24.138
00:02,ET6QKM,-17.159,4.899,27.289
00:03,ET5CK4,-26.429,7.274,26.171
00:04,D8FKL5,-24.416,13.121,23.580
00:05,D8FK84,-24.109,6.970,25.392
00:06,ET6SJ2,-14.328,8.883,26.752
00:07,ET6QMT,-6.185,-8.421,26.308
00:08,ET6NV9,-1.155,-27.616,17.763
00:09,ET6Q05,-0.237,-24.058,22.092
00:10,F47PQM,25.678,3.975,10.085
00:11,F47MNY,-21.952,14.063,23.399
00:12,ET5A8J,-7.475,-24.153,18.726
00:13,F47OYK,17.539,-10.603,12.289
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
