00:01,ET6VK2,-3.666,3.272,30.725
00:02,ET6QKM,-2.928,-11.792,30.334
00:03,ET5CK4,-6.468,-2.911,29.762
00:04,D8FKL5,-3.749,3.510,29.775
00:05,D8FK84,-29.970,-15.320,25.595
00:06,ET6SJ2,-36.030,-10.168,25.771
00:07,ET6QMT,-20.977,4.881,30.395
00:08,ET6NV9,-18.746,-19.504,25.102
00:09,ET6Q05,-12.992,-18.196,27.799
00:10,F47PQM,18.903,-6.660,17.345
00:11,F47MNY,-3.749,6.037,28.899
00:12,ET5A8J,-16.486,-17.624,25.511
00:13,F47OYK,12.435,-19.537,18.656
00:14,D8FKR0,--,--,--
00:15,GPFH0S,--,--,--
00:16,F47PPB,--,--,--
